window,test_year,train_years,model,cv_score,round,cascade_correct,cascade_total,cascade_accuracy,indep_correct,indep_total,indep_accuracy
last_10_years,2022,"[np.int64(2011), np.int64(2012), np.int64(2013), np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021)]",RandomForest,0.719145030159979,F4,0,0,,1,1,1.0
last_10_years,2022,"[np.int64(2011), np.int64(2012), np.int64(2013), np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021)]",RandomForest,0.719145030159979,Championship,0,0,,0,0,
last_10_years,2023,"[np.int64(2012), np.int64(2013), np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022)]",RandomForest,0.7305009179124049,R64,20,32,0.625,20,32,0.625
last_10_years,2023,"[np.int64(2012), np.int64(2013), np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022)]",RandomForest,0.7305009179124049,R32,3,6,0.5,10,16,0.625
last_10_years,2023,"[np.int64(2012), np.int64(2013), np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022)]",RandomForest,0.7305009179124049,S16,1,4,0.25,3,8,0.375
last_10_years,2023,"[np.int64(2012), np.int64(2013), np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022)]",RandomForest,0.7305009179124049,E8,0,0,,1,4,0.25
last_10_years,2023,"[np.int64(2012), np.int64(2013), np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022)]",RandomForest,0.7305009179124049,F4,0,0,,1,2,0.5
last_10_years,2023,"[np.int64(2012), np.int64(2013), np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022)]",RandomForest,0.7305009179124049,Championship,0,0,,0,1,0.0
last_10_years,2024,"[np.int64(2013), np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022), np.int64(2023)]",RandomForest,0.7078022554419092,R64,23,32,0.71875,23,32,0.71875
last_10_years,2024,"[np.int64(2013), np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022), np.int64(2023)]",RandomForest,0.7078022554419092,R32,7,8,0.875,15,16,0.9375
last_10_years,2024,"[np.int64(2013), np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022), np.int64(2023)]",RandomForest,0.7078022554419092,S16,2,4,0.5,3,8,0.375
last_10_years,2024,"[np.int64(2013), np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022), np.int64(2023)]",RandomForest,0.7078022554419092,E8,1,1,1.0,3,4,0.75
last_10_years,2024,"[np.int64(2013), np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022), np.int64(2023)]",RandomForest,0.7078022554419092,F4,0,0,,2,2,1.0
last_10_years,2024,"[np.int64(2013), np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022), np.int64(2023)]",RandomForest,0.7078022554419092,Championship,0,0,,1,1,1.0
last_10_years,2025,"[np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022), np.int64(2023), np.int64(2024)]",RandomForest,0.7167977970102283,R64,26,32,0.8125,26,32,0.8125
last_10_years,2025,"[np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022), np.int64(2023), np.int64(2024)]",RandomForest,0.7167977970102283,R32,8,10,0.8,12,16,0.75
last_10_years,2025,"[np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022), np.int64(2023), np.int64(2024)]",RandomForest,0.7167977970102283,S16,4,4,1.0,8,8,1.0
last_10_years,2025,"[np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022), np.int64(2023), np.int64(2024)]",RandomForest,0.7167977970102283,E8,4,4,1.0,4,4,1.0
last_10_years,2025,"[np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022), np.int64(2023), np.int64(2024)]",RandomForest,0.7167977970102283,F4,0,1,0.0,0,1,0.0
last_10_years,2025,"[np.int64(2014), np.int64(2015), np.int64(2016), np.int64(2017), np.int64(2018), np.int64(2019), np.int64(2021), np.int64(2022), np.int64(2023), np.int64(2024)]",RandomForest,0.7167977970102283,Championship,0,0,,0,0,
